TAXONOMIC ORDER,COMMON NAME,OBSERVATION COUNT,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
8043,Black Swift,2,47.6881,-122.256142,7/25/16,12:05:00
8043,Black Swift,1,47.6837656,-121.954937,7/7/16,13:00:00
8043,Black Swift,3,47.662576,-122.12052,7/7/16,5:40:00
8043,Black Swift,1,47.5617243,-122.1090177,7/27/16,18:31:00
8043,Black Swift,1,47.6815336,-122.2505453,7/8/16,7:06:00
8043,Black Swift,3,47.662576,-122.12052,7/7/16,4:00:00
8043,Black Swift,3,47.662576,-122.12052,7/7/16,4:00:00
8043,Black Swift,1,47.5597558,-122.0549817,7/8/16,8:50:00
8043,Black Swift,2,47.6981686,-122.2101878,7/8/16,8:00:00
8043,Black Swift,2,47.6404972,-121.9264226,7/31/16,13:57:00
8043,Black Swift,1,47.6941367,-122.0490503,7/21/16,19:50:00
8043,Black Swift,2,47.6404972,-121.9264226,7/31/16,13:57:00
8043,Black Swift,2,47.4154564,-121.4395666,8/17/16,13:00:00
8043,Black Swift,1,47.663868,-122.4215317,8/24/16,14:39:00
8043,Black Swift,2,47.6881,-122.256142,8/15/16,12:04:00
8043,Black Swift,1,47.4108255,-121.4284945,8/16/16,8:30:00
8043,Black Swift,1,47.4108255,-121.4284945,8/16/16,8:30:00
8043,Black Swift,2,47.6981686,-122.2101878,8/6/16,9:05:00
8043,Black Swift,5,47.663868,-122.4215317,8/6/16,7:30:00
8043,Black Swift,5,47.663868,-122.4215317,8/6/16,6:45:00
8043,Black Swift,1,47.421899,-121.4492655,8/21/16,7:52:00
8043,Black Swift,1,47.421899,-121.4492655,8/21/16,7:52:00
8043,Black Swift,3,47.6873348,-122.0818377,8/21/16,17:00:00
